serialno,RT,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,AGEP,CIT,CITWP05,CITWP12,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP05,MARHYP12,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP05,YOEP12,ANC,ANC1P05,ANC1P12,ANC2P05,ANC2P12,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP05,LANP12,MIGPUMA00,MIGPUMA10,MIGSP05,MIGSP12,MSP,NAICSP,NATIVITY,NOP,OC,OCCP02,OCCP10,OCCP12,PAOC,PERNP,PINCP,POBP05,POBP12,POVPIP,POWPUMA00,POWPUMA10,POWSP05,POWSP12,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P05,RAC2P12,RAC3P05,RAC3P12,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP00,SOCP10,SOCP12,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80 
2012000887261,P,01,-0009,03809,36,1024887,00018,26,5,,,3,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,2,5,2,2,3,000000,00000,17,000000,3,16,21,000000,1,00000,00000,013300,45,1,5,2,-009,2010,1,-09,706,-09,999,7,2,,,6,5501,1501,1,01,7860,,,,,,,,,6,6111,2,,0,N.A.,N.A.,0430,,000013300,000013300,-09,301,,,,,,1,2,3,6,-9,43,-9,005,0,1,0,0,1,0,0,0,1,2,,,N.A.//,N.A.//,119XXX,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00031,00017,00017,00017,00032,00003,00032,00017,00002,00003,00002,00017,00032,00003,00018,00018,00017,00017,00031,00017,00002,00017,00017,00017,00003,00031,00002,00017,00031,00032,00031,00017,00002,00031,00017,00018,00018,00018,00003,00017,00003,00017,00017,00018,00003,00032,00002,00017,00032,00032,00031,00017,00003,00032,00017,00017,00017,00017,00003,00018,00031,00017,00017,00017,00032,00002,00032,00017,00003,00003,00003,00017,00032,00003,00017,00017,00017,00017,00032,00017
2012000901076,P,01,-0009,03807,36,1024887,00009,23,1,,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,050000,005,,10,2,5,,,,,,,3,4,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,3,15,21,000000,1,00000,00000,062000,35,1,1,1,,,4,-09,999,-09,999,,2,,,1,6001,5501,1,01,6670,117,077,,,-0009,05300,-09,048,6,515,1,,0,N.A.,N.A.,1010,,000062000,000112000,-09,006,501,-0009,03800,-09,036,1,2,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,151131,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00002,00009,00009,00007,00018,00011,00009,00003,00013,00003,00003,00011,00008,00010,00016,00002,00011,00010,00010,00002,00022,00009,00009,00009,00004,00009,00009,00012,00002,00014,00018,00009,00009,00003,00004,00019,00008,00007,00008,00018,00003,00008,00013,00007,00018,00011,00010,00002,00014,00003,00002,00007,00007,00015,00019,00002,00011,00007,00007,00002,00021,00008,00009,00010,00003,00009,00010,00016,00002,00013,00020,00011,00011,00002,00003,00014,00009,00006,00008,00011
2012000907564,P,01,-0009,02001,36,1024887,00014,26,4,-009,1986,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,002000,010,01,01,2,5,,,,,,,3,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,16,21,000000,1,00000,00000,045000,45,1,1,1,-009,1986,1,-09,795,-09,999,5,2,1,,1,5501,,1,01,7070,096,055,,,-0009,02000,-09,036,6,531,2,,0,N.A.,N.A.,0410,,000045000,000047000,-09,217,394,-0009,02000,-09,036,1,2,2,6,-9,49,-9,008,0,1,0,0,1,0,0,0,1,2,,,N.A.//,N.A.//,119141,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00004,00007,00005,00024,00011,00013,00004,00018,00014,00014,00035,00012,00008,00030,00016,00021,00024,00024,00004,00024,00024,00012,00017,00017,00030,00003,00016,00013,00004,00004,00015,00023,00029,00009,00004,00020,00004,00017,00014,00021,00028,00021,00018,00004,00018,00009,00026,00007,00010,00014,00003,00015,00011,00004,00013,00016,00009,00005,00058,00004,00013,00017,00020,00014,00004,00034,00015,00016,00020,00036,00013,00005,00006,00019,00033,00005,00018,00015,00011,00015
2012000975188,P,03,-0009,03206,36,1024887,00014,23,1,,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,2,5,2,2,2,000000,00000,02,000000,2,16,21,000000,1,00000,00000,000000,,2,,2,,,2,-09,032,-09,050,,2,,,6,5501,,1,01,7070,,,,,,,,,6,531,1,,0,N.A.,N.A.,4920,,000000000,000000000,-09,036,501,,,,,1,2,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,419020,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00011,00004,00016,00015,00027,00021,00003,00003,00017,00013,00005,00020,00022,00019,00014,00004,00013,00014,00019,00015,00018,00026,00012,00013,00004,00004,00019,00021,00006,00010,00025,00004,00003,00013,00016,00027,00015,00017,00013,00011,00018,00004,00013,00011,00027,00027,00004,00005,00028,00014,00003,00020,00026,00013,00013,00004,00013,00013,00014,00011,00015,00020,00012,00019,00003,00004,00033,00024,00006,00012,00015,00004,00005,00023,00012,00020,00013,00012,00015,00012
2012000977518,P,01,-0009,04004,36,1024887,00014,24,1,,,,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,000000,,,,2,5,,,,,,,3,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,2,16,21,000000,1,00000,00000,000000,,3,,,,,4,-09,999,-09,999,,2,,,6,6203,5501,1,01,,,,,,-0009,01200,-09,036,6,,1,,0,,,,,000000000,000000000,-09,028,,,,,,1,2,2,2,-9,02,-9,002,0,0,1,0,1,0,0,0,1,2,,,,,,,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,00026,00014,00026,00026,00002,00002,00014,00014,00014,00014,00026,00002,00015,00014,00014,00026,00002,00015,00013,00002,00026,00014,00026,00026,00003,00002,00014,00014,00014,00014,00026,00002,00014,00014,00014,00026,00002,00015,00014,00003,00026,00014,00027,00027,00002,00002,00015,00014,00014,00015,00025,00002,00014,00014,00015,00026,00002,00015,00014,00002,00026,00015,00027,00026,00002,00002,00014,00015,00014,00014,00026,00002,00014,00014,00013,00026,00002,00014,00014,00002
2012000984098,P,03,-0009,04112,36,1024887,00020,23,4,-009,2011,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,000000,060,,02,1,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,3,15,21,000000,2,00000,00000,030000,40,1,1,1,-009,1999,1,-09,564,-09,999,6,2,,,1,5501,,1,01,6870,238,133,-09,620,,,,,6,52M1,2,,0,N.A.,N.A.,5000,4,000030000,000030000,-09,444,295,-0009,03200,-09,036,1,2,1,2,-9,02,-9,002,0,0,1,0,1,0,0,0,1,2,,,N.A.//,N.A.//,431011,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00021,00022,00019,00023,00031,00021,00020,00005,00005,00031,00034,00007,00016,00033,00006,00005,00018,00021,00035,00021,00017,00019,00021,00021,00031,00017,00022,00005,00005,00037,00031,00006,00020,00030,00005,00005,00018,00018,00033,00020,00022,00021,00020,00017,00035,00021,00019,00007,00006,00032,00034,00005,00021,00037,00005,00005,00018,00019,00038,00021,00019,00021,00018,00018,00035,00021,00020,00006,00005,00028,00034,00006,00017,00031,00007,00005,00020,00019,00031,00021
2012001004800,P,02,-0009,03103,36,1024887,00014,21,1,,,1,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,2,5,2,2,3,007000,00000,02,000000,3,15,21,000000,1,00000,00000,000000,,2,,,,,2,-09,050,-09,032,,2,,,6,5501,,1,01,7280,,,,,,,,,6,5412,1,,0,N.A.,N.A.,0800,,000000000,000007000,-09,036,501,,,,,1,2,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,132011,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,00013,00017,00031,00018,00025,00015,00012,00027,00010,00004,00020,00025,00005,00012,00012,00005,00014,00004,00014,00025,00016,00014,00004,00016,00005,00018,00013,00003,00013,00023,00004,00005,00026,00015,00014,00038,00013,00021,00013,00003,00016,00015,00023,00012,00021,00013,00014,00020,00018,00005,00027,00021,00005,00014,00015,00005,00015,00004,00014,00023,00011,00015,00004,00013,00004,00015,00018,00005,00017,00029,00006,00005,00021,00013,00013,00024,00016,00022,00013,00004
2012001022102,P,01,-0009,00701,36,1024887,00002,31,1,,,5,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,000000,002,,10,1,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,3,16,21,000000,1,00000,00000,025200,40,1,1,,,,4,-09,999,-09,999,,2,,,1,3600,5501,1,01,7460,103,064,-09,609,,,,,6,5417,1,,0,N.A.,N.A.,3300,,000025200,000025200,-09,036,,-0009,00700,-09,036,1,2,1,9,-9,68,-9,052,0,1,0,1,2,0,0,0,1,2,,,N.A.//,N.A.//,292010,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,00002,00001,00001,00003,00001,00002,00001,00002,00002,00000,00002,00000,00001,00002,00001,00001,00002,00000,00000,00002,00003,00001,00001,00002,00001,00002,00002,00001,00001,00000,00001,00001,00001,00001,00000,00001,00003,00000,00000,00000,00001,00001,00001,00000,00001,00000,00001,00002,00001,00002,00001,00002,00001,00001,00003,00001,00000,00002,00002,00000,00000,00001,00001,00000,00001,00001,00001,00001,00002,00002,00001,00002,00001,00002,00002,00001,00000,00002,00002,00002
2012001031083,P,01,-0009,03805,36,1024887,00011,33,5,,,2,2,2,2,2,2,,,1,1,,2,,,2,1,2,2,2,2,2,000500,005,,10,1,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,3,16,21,010000,1,00000,14400,085000,55,1,1,,-009,1992,1,-09,490,-09,999,6,1,,,1,5501,,1,01,7870,189,114,-09,777,,,,,6,611M1,2,,0,N.A.,N.A.,2200,,000095000,000109900,-09,216,,-0009,03800,-09,036,1,2,2,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,251000,,4,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,00012,00001,00001,00002,00011,00022,00012,00002,00011,00012,00001,00011,00022,00021,00021,00011,00012,00012,00011,00002,00012,00020,00021,00021,00012,00002,00011,00022,00011,00012,00021,00011,00002,00002,00002,00012,00012,00012,00012,00021,00011,00002,00002,00002,00012,00022,00011,00002,00012,00012,00001,00011,00021,00021,00022,00011,00011,00012,00011,00002,00011,00021,00021,00021,00011,00001,00011,00022,00012,00011,00021,00011,00002,00002,00001,00011,00011,00011,00012,00021
2012001045699,P,01,-0009,03810,36,1024887,00028,23,1,,,,2,2,2,2,2,,,2,,,,,,1,1,2,2,2,2,2,000000,,,,2,5,,,,,,,3,4,,,,,,,,,,2,5,2,2,3,000000,00000,17,000000,3,16,21,000000,1,00000,00000,000000,,3,,2,,,1,-09,939,-09,999,,2,,,6,5501,,1,01,,,,,,-0009,03200,-09,042,6,,1,,0,,,,,000000000,000000000,-09,042,,,,,,1,2,1,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00027,00027,00004,00004,00028,00028,00029,00004,00050,00004,00027,00051,00053,00051,00028,00004,00052,00028,00027,00028,00027,00028,00004,00004,00027,00028,00028,00004,00051,00004,00027,00050,00051,00051,00027,00004,00052,00028,00027,00028,00027,00028,00051,00052,00028,00028,00028,00052,00004,00052,00027,00004,00004,00004,00029,00051,00004,00028,00027,00029,00027,00028,00052,00052,00028,00028,00027,00051,00004,00051,00028,00004,00005,00004,00027,00051,00004,00027,00027,00028
2012001047695,P,04,-0009,04002,36,1024887,00024,22,5,,,,2,2,2,2,2,,,2,,,,,,2,2,2,2,2,2,2,000000,,,,2,5,,,,,,,3,4,,,,,,,,,,2,3,2,2,3,000000,00000,12,000000,3,16,21,000000,1,00000,00000,000000,,3,,2,-009,2011,1,-09,740,-09,999,7,2,,,6,5501,,2,01,,,,,,-0009,04100,-09,036,6,,2,,0,,,,,000000000,000000000,-09,215,000,,,,,2,2,1,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,00022,00036,00049,00023,00010,00007,00019,00037,00005,00043,00020,00034,00026,00026,00027,00025,00006,00036,00033,00029,00010,00022,00027,00009,00032,00029,00008,00017,00017,00023,00006,00040,00030,00044,00048,00006,00023,00024,00039,00028,00027,00007,00006,00024,00040,00045,00027,00007,00053,00006,00026,00023,00026,00021,00030,00025,00033,00008,00021,00023,00049,00029,00021,00040,00021,00031,00049,00027,00027,00017,00048,00008,00009,00007,00006,00036,00017,00029,00005,00006
2012001058742,P,01,-0009,03205,36,1024887,00010,52,4,-009,1988,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,060000,005,01,01,2,1,2,2,1,2,-009,1988,1,4,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,2,16,21,000000,1,00000,00000,100000,40,1,1,1,-009,1985,1,-09,329,-09,999,5,2,1,,1,5501,,1,01,8790,059,019,,,,,,,1,8112,2,,0,N.A.,N.A.,7430,,000100000,000160000,-09,330,501,-0009,03200,-09,036,1,2,3,2,-9,02,-9,002,0,0,1,0,1,0,0,0,1,2,,,N.A.//,N.A.//,499060,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,00021,00013,00014,00009,00009,00015,00020,00010,00010,00014,00011,00007,00015,00013,00014,00022,00013,00018,00011,00002,00003,00011,00009,00010,00014,00002,00003,00012,00014,00003,00011,00012,00003,00004,00001,00003,00015,00003,00010,00016,00015,00015,00010,00011,00009,00018,00019,00012,00010,00015,00010,00014,00014,00014,00015,00020,00011,00014,00011,00003,00003,00009,00010,00011,00008,00004,00003,00009,00017,00003,00012,00010,00002,00003,00003,00003,00009,00005,00012,00016
2012001068087,P,01,-0009,00401,36,1024887,00002,24,5,,,1,2,2,2,2,2,,,2,2,,,,,1,2,2,2,2,2,2,000000,005,,10,1,5,,,,,,,2,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,2,16,21,000000,1,00000,00000,001000,40,1,6,1,-009,2012,1,-09,111,-09,999,7,2,,,1,5501,,1,01,8590,110,070,-09,642,-0009,00001,-09,113,6,713Z,2,,0,N.A.,N.A.,4430,,000001000,000001000,-09,148,008,-0009,00400,-09,036,1,2,1,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,393090,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00002,00005,00003,00003,00002,00000,00003,00000,00003,00003,00000,00002,00005,00000,00000,00005,00003,00003,00005,00005,00002,00005,00003,00002,00003,00001,00003,00001,00002,00003,00000,00002,00005,00000,00000,00005,00002,00002,00006,00001,00003,00000,00003,00003,00002,00006,00003,00005,00002,00003,00006,00003,00001,00005,00005,00000,00003,00002,00001,00001,00003,00000,00002,00003,00003,00005,00003,00005,00003,00002,00005,00003,00000,00005,00005,00000,00003,00003,00000,00005
2012001079585,P,01,-0009,00100,36,1024887,00004,86,1,,,,2,2,2,2,2,,2,2,,,1,,2,2,2,1,2,2,2,2,000000,,,,2,2,2,2,1,2,-009,1947,1,2,0,0,0,0,0,0,0,1,0,2,5,2,2,2,000000,00000,00,011000,3,15,21,000000,1,00000,22400,000000,,3,,2,,,2,-09,022,-09,050,,2,,,6,5501,,1,01,,,,,,,,,,3,,1,,0,,,,,000000000,000033400,-09,036,265,,,,,2,1,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,,,,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00003,00005,00004,00003,00001,00006,00000,00000,00003,00003,00006,00008,00001,00003,00004,00002,00001,00004,00004,00003,00001,00004,00007,00001,00003,00004,00004,00003,00007,00005,00003,00005,00003,00006,00001,00006,00003,00000,00001,00006,00003,00007,00004,00004,00001,00006,00001,00001,00003,00004,00005,00005,00001,00003,00004,00003,00001,00003,00004,00003,00001,00003,00005,00001,00003,00004,00004,00004,00006,00007,00003,00004,00004,00004,00001,00007,00004,00001,00002,00006
2012001094392,P,01,-0009,00901,36,1024887,00028,59,1,,,3,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,000000,012,01,01,2,3,2,2,1,2,-009,1977,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,16,21,000000,1,00000,00000,026000,39,1,1,1,,,1,-09,032,-09,999,,2,1,,1,5501,,1,01,7860,073,031,,,,,,,4,6111,1,,0,N.A.,N.A.,9120,,000026000,000026000,-09,036,336,-0009,00900,-09,036,1,2,1,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,533020,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00026,00009,00031,00046,00027,00009,00007,00029,00030,00008,00042,00031,00051,00049,00029,00048,00007,00029,00026,00028,00029,00008,00028,00046,00033,00009,00009,00025,00027,00007,00048,00027,00056,00050,00026,00047,00010,00026,00027,00030,00028,00008,00030,00042,00028,00008,00008,00028,00028,00009,00048,00029,00048,00045,00030,00044,00009,00029,00027,00029,00031,00009,00028,00044,00026,00008,00008,00028,00030,00009,00051,00029,00052,00048,00028,00053,00009,00030,00028,00031
2012001142411,P,01,-0009,01202,36,1024887,00028,66,1,,,7,2,2,2,2,2,,,2,,,2,,,2,2,1,2,2,2,2,242000,,,,2,1,2,2,1,2,-009,1969,1,4,,,,,,,,,,2,5,2,2,2,000000,00000,00,000000,3,15,21,000000,1,00000,25000,004500,16,1,6,2,,,2,-09,032,-09,022,,2,,,6,5501,6402,1,01,2670,,,,,,,,,1,331M,1,,0,N.A.,N.A.,4850,,000004500,000271500,-09,036,501,,,,,2,1,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,414010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,00032,00049,00028,00028,00033,00007,00008,00031,00007,00050,00009,00043,00026,00047,00042,00027,00028,00027,00031,00024,00046,00026,00007,00042,00039,00028,00031,00007,00027,00026,00029,00025,00008,00026,00026,00048,00045,00008,00009,00027,00009,00028,00048,00008,00008,00027,00024,00043,00026,00029,00030,00032,00048,00029,00027,00009,00008,00042,00047,00047,00027,00008,00023,00026,00032,00044,00041,00029,00053,00007,00044,00007,00025,00008,00008,00029,00025,00024,00026,00008
2012001155179,P,02,-0009,04001,36,1024887,00030,25,1,,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,000000,030,,04,1,5,,,,,,,1,4,,,,,,,,,,2,5,2,2,2,000000,00000,13,000000,2,15,21,000000,2,00000,00000,136000,60,1,1,1,,,1,-09,210,-09,999,,2,,,1,5501,6203,1,02,6970,124,079,-09,625,,,,,6,52M2,1,,0,N.A.,N.A.,0800,4,000136000,000136000,-09,006,501,-0009,03800,-09,036,1,2,4,8,-9,67,-9,015,0,0,0,0,1,1,0,0,1,2,,,N.A.//,N.A.//,132011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00050,00011,00038,00033,00007,00036,00029,00008,00026,00032,00025,00009,00044,00053,00051,00064,00007,00030,00039,00036,00043,00011,00028,00032,00011,00025,00033,00009,00029,00030,00028,00010,00059,00055,00054,00049,00013,00023,00027,00030,00009,00044,00025,00044,00063,00038,00024,00057,00026,00023,00021,00060,00010,00011,00010,00011,00044,00033,00036,00044,00008,00058,00032,00036,00069,00024,00028,00049,00020,00026,00036,00072,00008,00009,00008,00009,00056,00028,00032,00037
2012001198591,P,01,-0009,04010,36,1024887,00005,24,3,,,1,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,000000,010,,10,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,17,000000,3,16,21,000000,1,00000,00000,007000,20,1,4,,-009,1988,4,-09,999,-09,999,5,2,,,1,6203,5501,1,01,7870,190,114,,,,,,,6,611M1,1,,0,N.A.,N.A.,2200,,000007000,000007000,-09,214,,-0009,04000,-09,036,1,2,3,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,251000,,4,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,00005,00005,00005,00001,00010,00005,00006,00001,00006,00001,00001,00010,00010,00005,00006,00006,00005,00001,00010,00001,00005,00005,00005,00009,00001,00006,00006,00010,00005,00010,00009,00000,00001,00005,00005,00005,00005,00010,00000,00001,00005,00005,00005,00010,00001,00006,00005,00010,00005,00010,00010,00001,00001,00006,00005,00005,00005,00010,00001,00010,00005,00006,00006,00001,00010,00005,00005,00001,00006,00001,00000,00010,00010,00006,00006,00005,00005,00001,00010,00010
